
-71.6777191162	119.782722473	33.1811485291	
-71.6777191162	119.782722473	33.1811485291	
-82.7961425781	123.956100464	1.22064900398	
-82.7961425781	123.956100464	1.22064900398	
-91.8103942871	127.461967468	-20.0908641815	
-27.5053195953	126.556312561	64.4315872192	
-41.7720603943	146.437011719	-4.94927406311	
-41.7720603943	146.437011719	-4.94927406311	
-50.9608192444	149.114334106	-46.8320426941	
-50.9608192444	149.114334106	-46.8320426941	
-56.3252182007	142.444732666	-69.4361953735	
-56.3252182007	142.444732666	-69.4361953735	
-59.9325523376	133.743087769	-83.6905441284	
-15.5600271225	127.751243591	61.6930465698	
-19.6580924988	145.861297607	-5.55876302719	
-19.6580924988	145.861297607	-5.55876302719	
-17.0663871765	149.89956665	-53.5197257996	
-17.0663871765	149.89956665	-53.5197257996	
-18.43633461	142.664657593	-80.9862213135	
-18.43633461	142.664657593	-80.9862213135	
-20.740737915	133.393508911	-97.168762207	
-3.62186121941	125.765434265	59.5797386169	
2.06833291054	140.741149902	-0.97700637579	
2.06833291054	140.741149902	-0.97700637579	
13.735162735	145.708312988	-43.8194961548	
13.735162735	145.708312988	-43.8194961548	
17.2523517609	140.176345825	-70.7346878052	
17.2523517609	140.176345825	-70.7346878052	
17.4475307465	132.148452759	-87.6049804688	
7.19241714478	116.636077881	58.0751609802	
20.7298336029	131.309616089	3.63520121574	
20.7298336029	131.309616089	3.63520121574	
38.8158950806	132.678482056	-26.7176189423	
38.8158950806	132.678482056	-26.7176189423	
45.4361038208	128.499679565	-44.6412658691	
45.4361038208	128.499679565	-44.6412658691	
48.4745178223	121.588684082	-60.1368560791	
